path,size_bytes,sha256
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r09.csv,383,2289bd52fad2103878277e5fc922993805d24339c8b6c0a52590f139ad1eaf84
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r10.csv,384,fb8e59ce2202803ffb7179aea3b80247b900645fddab3533abe3a53349e7fd01
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r11.csv,384,b54dbbcac548543fca1800a3c26029493f872add44ffd3fd2101ecfce22a1238
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r12.csv,384,91378325bc975ddb07d8263e1e09ed9a8ab3e5adfc80feb6b4fa6a8bcab94ef8
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r13.csv,384,a7cefb275a0c1dca909b480b5a51e6fabc92408e3ba1ff2a35653837c4a60af8
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r14.csv,384,d7f51edc26b455464a0dd52b9d20a53c8838e887a9394ff6e16d72e24cd3e994
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r15.csv,384,cf519a52f812e5f459c857702b9e3aa2626e73fc10ff0d231fe148852c01c5c4
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r16.csv,383,adbd2507d654116c4cdf35ef901da010a3adb09e2bf9a112f2edb7d385af262b
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r17.csv,384,ba4ad40ec4e4aa0bf181d280506095f571e196461cb3b6fc1888cf1afa47726b
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r18.csv,383,e27ca483faaa5523ba289aa2d46e7f1e0580f3d25ed8469d98dd75a2d06c368d
results/phase5_causal_specificity/evaluation_information_blocks/selection_reduced_p1.0_r19.csv,384,6209a31d2c13f5de0f9a42a9936a90e9fc9490d40723d49b96d6ddb7da9d408a
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r00.csv,398,11c346f74010639122e4e659fc45e8b319c99d3901dd5c2ff57579d159e2d3b1
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r01.csv,398,e63e7a9ce948835c3998c206d628a59bf4b4aed04ca590ed6a150e05239f16a8
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r02.csv,398,5ac711d6759e2b18e5ca0b703736fc8ef547b6b3ad52e5c0eff6d2ab3bfbc2fe
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r03.csv,398,53ae9e40478a91a9cd5295cf000c6aa3abdf1f065f79f75af3859f7be3b8cb84
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r04.csv,398,859ff958d15fae73d8e07f9381f83d431635e1183a860913725d8ddb06468a78
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r05.csv,398,ff5bd44ac6971bdcb0e363ada39a22d9b63a1ad9384ef78647a2b16096434e51
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r06.csv,398,a33598be05b7089b87e98676b57957f2a9be6caa468b1a20aeb7f096855733a8
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r07.csv,398,df5932e0b6a8fb56976ba6f47330d1271fd0111230b7a5200b9ad943cac5a8f3
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r08.csv,398,db1b98b26846ad03dca1154cdafe135d2f2b8ca2f771486393bd353913291145
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r09.csv,398,3294d2da61733bb5c7dc3bc3247cbed5f0333e475af098fbd9bb5335c59fe11a
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r10.csv,399,7a82486719406c4dc2226714e1d31812529f761fce299c137ecd55641b41fc26
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r11.csv,398,b60ba05beaec7c7c0c0565ddeada520314daa2936caaa45d4a83972e8d011894
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r12.csv,399,95365fc12df270a288acf8892188eb074d91dde3952166447dde1a97f7e975f4
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r13.csv,399,6b0b04e1e1658611952453f4e9b07ffd85f4eb1870bf57cf625bfe4e6e0f12ee
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r14.csv,399,ae3809c0e839dd2878b43aeaaa683e372936730a26ceed5c89448794e8b1260d
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r15.csv,399,2fb833f64e154546d3986682c01f28966d9d35539c82413a405a2d8a0c0228d4
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r16.csv,399,3940a6d46ee63c759c559397aa83468b808179d8a6f6fecd221ed31b7f94a8a0
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r17.csv,398,73df83f036fced83317b61db6f13877e801aa27c821098d48ff46a1677857d12
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r18.csv,399,8f21a7fd0edf6273885b002f153a81b5ceee61c69a9f38dc3214eb3d0eed5a32
results/phase5_causal_specificity/evaluation_information_blocks/temporally_unstable_p1.0_r19.csv,399,7eeeebc81a45643b67248ebc0ebb469c8fa8ecbdc0788a341942b38eb755a246
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r00_q0.csv,377,8e7d81f3727113c5f8addfc2302885aa77e11d0568be2c1ad6ca9c96e0bbac4c
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r00_q1.csv,377,428a44df6990bbfddf0426162f886a9e6fbd847549b763f5d6546d028302d3f8
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r01_q0.csv,377,9122c7f1fec0cbfe8be53388351b3cd272d233774bd5f0f4aa1c2609293bb4ad
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r01_q1.csv,377,6d7a8b864a14162fb544e6c16eab0cdfb001fce70e77f5af74d8cddcdeaacf63
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r02_q0.csv,377,ff8d4cfa8a468bae5c9c60575c1db77c6ee5d662dd3f3ebcc1dc715c6331072d
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r02_q1.csv,377,98c66888e6d3ef9083246df37bf803afc07ba48f809696d078c5c9f000dc554f
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r03_q0.csv,377,573945cb0a32c02b476c423f65805614056f3bb67793e0fde0b3586c76a28234
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r03_q1.csv,377,6725eebbb02eaa97b93ac0682d2bd0e46909a9a3104436c292f17bac93ca2d21
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r04_q0.csv,377,e3ad283b7be63be1f62cc50cff1d631bff8224f8c0d20c82cb0b81aa03200d76
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r04_q1.csv,377,71ab0c22dc4d0d8de2aa296b139f92bc28159fda38f2e3afe1a2b388373deb15
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r05_q0.csv,377,f0b1b50e1a14f950527b46bb309126d7919fb3e11959cc1e65f4d24b8357bfb2
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r05_q1.csv,377,3d9be1c36628ecde96735e1ec4af040f57293c1048be46864bdac0dbc40aed57
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r06_q0.csv,377,ed7afecb15371fea6c593a87d733483cdf85608bfcd508e900d76d5d55cf318e
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r06_q1.csv,377,6a115148edf3a9fe7eedd5a18a0d0944312d96e87f528132484fe2102567681f
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r07_q0.csv,377,e0db58f444e870b6684147891b8aff916139514d94d6fa573a394d7fa3eebc0c
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r07_q1.csv,377,2ae816788ffc977f22346fdd45b653a57c821b93474961559abeb799fed2ae38
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r08_q0.csv,377,03311ac9d1d14701e1c7d737f92d945c2856ba9286b240c22c313c91dbb324ad
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r08_q1.csv,377,99407ee0e28cfb907473805402f0472e0a0b0d744734f1a2e30ab08dbe596728
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r09_q0.csv,377,b3ae30ccfd1b66335e00d1a225b84ffd85488d590fa42d573e4d833c14cc91b0
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r09_q1.csv,377,7936a0c15771b08249133723e052503bf06fdf102f85867d2d9a739e5f15a012
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r10_q0.csv,378,e8eb0d98180c238a76c70d083f7e179602c4e9d562345d598cc3972b31c6ef85
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r10_q1.csv,378,d773c68d4cb2df2fbaaaafeb4ac20d9f2fdf5e03aec52b0c1cd99994c6a60493
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r11_q0.csv,378,0ffe1e5427796875eebc67ddd519d5d160ed1d6e4728321bf3f971e64e774f1a
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r11_q1.csv,378,579e93edd366ad3c6942c309b8f17be70a41c2918d9336e73d40fe701a63b330
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r12_q0.csv,377,a94001133f6c9837b9c575adec8cbff733b4e9d51d2104df701d4ea355f5de2b
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r12_q1.csv,377,fb9c5c27beba081e6c4246fc842204488672e799a15879481c19ce089ca3f778
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r13_q0.csv,377,8a90e2c3895e23c77b3514e46dd1f8f60c146856b49727e07b5633b76a6ce03a
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r13_q1.csv,377,4b2937d80dc09e955a3af35532162c9224fc9b4e0726e406feaafc4b6c3c8349
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r14_q0.csv,378,a7fb0728e90bf9a24c7189927e59ed012a2e95c923f0b311f205f9b905a60c69
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r14_q1.csv,378,65368e654541b1ae6959dd446752d3ad737198448d08195147e61cf3ae733366
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r15_q0.csv,378,7f6461a111dc5daa5f1f4d169a31dd2605d5c2d36d5c0f0a96673235e49c5e0d
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r15_q1.csv,378,9782b474c51296c67182a220cd8409de078596392bd150f6755ff01cc27b5250
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r16_q0.csv,378,ff0135e2020fb7e406d0538a0120fdd1bf12e29231894b91e93799d6257543c6
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r16_q1.csv,378,10279876e7c85d4c0ba0ec78dd68d7dda1d495a86bc102bdd1042b6e825260dc
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r17_q0.csv,377,d9b9f887b2407963a65ed27a4d06c5a0601b40212b499af7ffbf594b25238f4e
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r17_q1.csv,377,69c5a70a18538474cf9810e6e8143f2cebe7e41385684ba3ce231dc5b48cdc3e
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r18_q0.csv,378,f4131bfc636b5c4effaa958d8dd9027978a29fbc16e9854f9bd52c0aae36eea0
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r18_q1.csv,378,eb601683902413ba275f129357629453f7d27666d807149922b8a4816c8de84a
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r19_q0.csv,378,0fa6313f8719b90af12825912ccb8812ceb8445c0f65e4dfbc0ae67743105ccf
results/phase5_causal_specificity/evaluation_information_blocks/topology_mismatch_p1.0_r19_q1.csv,378,23605fe244bff1e2afe22986577128ec43b209241d15c79a5c1db151eb4a9823
results/phase5_causal_specificity/evaluation_specifications.json,580172,16e609159b7a2c0eb06a6e5250d4ac7670750097d320597963da7b79f26ba496
results/phase5_causal_specificity/gate5_paired_bootstrap_draws.csv,583996,5d112c8f8179a48af888792aaf8113743ed4727f3a5821ff314f9527ddf80769
results/phase5_causal_specificity/gate5_paired_contrasts.csv,1272,a4e27f68ada2e958c94c25edc404781dc7f2bb698a7eb1409a042d197515d498
results/phase5_causal_specificity/gate5_seed_block_metrics.csv,7692,de232406c2f70b664dee229964234f6a3390b9c57ab8c96b123c6f55cfbafcad
results/phase5_causal_specificity/phase4_archive_integrity_after.csv,221920,cfecfab78b4cd788a545c9b4a4d4ebf344034391c05fdbe3049f3ceb2bc712de
results/phase5_causal_specificity/phase4_archive_integrity_before.csv,221920,cfecfab78b4cd788a545c9b4a4d4ebf344034391c05fdbe3049f3ceb2bc712de
results/phase5_causal_specificity/phase5_settings.json,291,3872d8375ef9d909bbbf7678b1ef37f3d1ea2719263ef05e70a04a180699fb20
results/phase5_causal_specificity/realization_frontier_summary.csv,55881,23fe1f0579326c94a7020ccc50a1f2a3046491fbe89b5815d131245c723f7a7a
results/phase5_causal_specificity/realization_frontiers.csv,2438362,055353381c839bbcb457a6e35ea826528b7ccc65ca97ca65b865e1ab3b8298a5
results/phase5_causal_specificity/realization_map_level_summary.csv,1762111,b87f2bb664d1af79cef759cc1ba9ade601bf52564bf94e7b5410a966cb4b492a
results/phase5_causal_specificity/seed_block_control_summary.csv,21179,4126360bd1bdce7612afd054233372fb8d7dbde72c410c9cc3975f42e9513019
results/phase5_causal_specificity/states/alternative_a/rep_00.npz,27834,7891ac846bf5bfbade1f75b47d2753c59a62029767b0767f889104a757a167a6
results/phase5_causal_specificity/states/alternative_a/rep_00.rng.json,693,7973c8df05b969fc6a17ff12cf97847cad2a50ee21c26c5257d5cd32444b4e4f
results/phase5_causal_specificity/states/alternative_a/rep_01.npz,28739,5c9542cac3fec6447d10755850a58870ce9af6c6c25e392d5eb02da7baf12d70
results/phase5_causal_specificity/states/alternative_a/rep_01.rng.json,692,2a491474e03aa601dbe47335bd6683a21e2468d81e298089bce74e38829f6c80
results/phase5_causal_specificity/states/alternative_a/rep_02.npz,28441,b530c9d082c9652818589f19327edcb3404ad7a6bb987d7b2c12ef5f842c0b7a
results/phase5_causal_specificity/states/alternative_a/rep_02.rng.json,695,6376d0432144926931dfaf2608de9dbd2eb21b4bafa0491a7eb9f3b68f64e8ea
results/phase5_causal_specificity/states/alternative_a/rep_03.npz,28732,c4a713a7943f04ea1972161d6fdc20bdc96bd030d7ba57a12964df22e30017ff
results/phase5_causal_specificity/states/alternative_a/rep_03.rng.json,693,47ec22e93cfbfaf07834df6593803771d72c4f51bb8fd98b9867450557686355
results/phase5_causal_specificity/states/alternative_a/rep_04.npz,28409,50060ed0e9cb04be36f278b41976cb0f9148f4e314c19f379aca77f3b10c5c6f
results/phase5_causal_specificity/states/alternative_a/rep_04.rng.json,692,b87d019f499df5f7a2f9abcb7c4070904676f2a73c1db61cc6441390569951f5
results/phase5_causal_specificity/states/alternative_a/rep_05.npz,28239,00cdb2bbc6fb9efa0333432b8fb9c99bd187ced69abd2079057a5d297b49090f
results/phase5_causal_specificity/states/alternative_a/rep_05.rng.json,693,d9188b4dd4d18f114335519a471672f2f595c6fe78996b15bf25bb44ba20eef4
results/phase5_causal_specificity/states/alternative_a/rep_06.npz,27797,c50a5d841c940328f9395a529e1be7e940ce3bc0e6f85e29916db0e9f0613334
results/phase5_causal_specificity/states/alternative_a/rep_06.rng.json,694,3a7c34bc953c7bc28416ee54fbc8a6e541ce2528ab76f8a23ac27978344a4139
results/phase5_causal_specificity/states/alternative_a/rep_07.npz,28709,516411e681ee378578e4829451af73519a0d18b67ef9fabadd0227b090d150a1
results/phase5_causal_specificity/states/alternative_a/rep_07.rng.json,694,7020d2d03b6b77db2c9dad7b264e01c6e88ec70342148af11b2ea54d0a312fc1
results/phase5_causal_specificity/states/alternative_a/rep_08.npz,28400,e9cd491b79a8386fd7d9d43ff0ae2dbfea8a9e0c765f90feadb74694f353b138
results/phase5_causal_specificity/states/alternative_a/rep_08.rng.json,692,39b8b955d21bfc7e4c71d9f0e96d720543d22f2a38e92e99c002465ab9b303c6
results/phase5_causal_specificity/states/alternative_a/rep_09.npz,27784,e88e8562f56f543ebaf24e7c78e66f54ea5ec0e43c05a6679025ece1ed64ecda
results/phase5_causal_specificity/states/alternative_a/rep_09.rng.json,694,59c71e662eeaa0079a6645851fb3381d4d1c3cb26263dcc1fa95eb07b93f7994
results/phase5_causal_specificity/states/alternative_a/rep_10.npz,28560,37b18e586679d88a34c380a3bd2e1bb602a639f6f7fda38837add01ec2a7fe93
results/phase5_causal_specificity/states/alternative_a/rep_10.rng.json,692,1f59331c77d9b602f97643733f8cf1214f2de2ba3293c484927d51beaf41184c
results/phase5_causal_specificity/states/alternative_a/rep_11.npz,28404,41efeb4a10779e122f7d75340dc7b2976c90ad8bc3da1fe5c0307af3588694e5
results/phase5_causal_specificity/states/alternative_a/rep_11.rng.json,692,e1272e4ff12def7f42a79627653aa9a74f9801c8ebebce877f8fbdeec3795383
results/phase5_causal_specificity/states/alternative_a/rep_12.npz,28756,c894ef3ae0ca54834c6af498edf1361c5f80a9ce2b5328f4dda7e0faa9856de5
results/phase5_causal_specificity/states/alternative_a/rep_12.rng.json,691,3a687a21b783369f97195a8bb8496f58a6cf1bdaba5a0c4f72decfda84638ddc
results/phase5_causal_specificity/states/alternative_a/rep_13.npz,28928,f581e144ca5dda9d63b05ba5f731afc21f35a3febc2afeed195520f55ab53ddc
results/phase5_causal_specificity/states/alternative_a/rep_13.rng.json,693,96ec4f9ecba90da4038ced80a99b307b03700c06eee0236c7be4833821f2a0bb
results/phase5_causal_specificity/states/alternative_a/rep_14.npz,28679,0fa2ec1003ac90f7598585db6bb76a65c1867ed5e75cf041d153b76d5b25487d
results/phase5_causal_specificity/states/alternative_a/rep_14.rng.json,695,f101bffab2b08b87bf6e86120097470bf9b8d182d458735b29f6cfa0557fe36e
results/phase5_causal_specificity/states/alternative_a/rep_15.npz,28211,a5991cb2e278a62c00b8a3b1b769d4bd6dc97b57a826b5cbd026c654a7f663b6
results/phase5_causal_specificity/states/alternative_a/rep_15.rng.json,693,11bda7518044c88a5adc956fc02c6632f1d981320566b9356476ae4c505ba762
results/phase5_causal_specificity/states/alternative_a/rep_16.npz,28967,89b1f1838c164da0e1d263f47eae489f28e6c078d93df6392003ef3d3e916ad6
results/phase5_causal_specificity/states/alternative_a/rep_16.rng.json,693,df4a6853846434a4c2129c74ff7d63f00b531850adc10417c95e894c85b5a1f6
results/phase5_causal_specificity/states/alternative_a/rep_17.npz,28912,ffe358645b4fe51a8bc2de6d17d089e12b56e51d084d0d3c9616ff9455e94ad5
results/phase5_causal_specificity/states/alternative_a/rep_17.rng.json,691,08bb75115da1fa7376664a5e9b888815c001733ac80514085609905519fba746
results/phase5_causal_specificity/states/alternative_a/rep_18.npz,28212,0593284d4d396e414df9c4e694d9639db713b6e85d2f3339b550b7400b4e68e4
results/phase5_causal_specificity/states/alternative_a/rep_18.rng.json,693,59d4c3d75d42ebabbbdc7d8c71e98720c4561485f75788f8f2672ed72e54b70a
results/phase5_causal_specificity/states/alternative_a/rep_19.npz,29288,45edb3efedc99964740a9dc6027bc807849fe29cadc70c4e8ab8b177e95a0c8b
results/phase5_causal_specificity/states/alternative_a/rep_19.rng.json,693,08a3dfc8b72efde083ecb42145eeef0d7f9131db6d1b6f1dfb8172f565b6195a
results/phase5_causal_specificity/states/alternative_b/rep_00.npz,28687,ea135f8b559fa1e52dbc2da13a065534992fef0dc2f5cdc8d6fe5a60f2a2c905
results/phase5_causal_specificity/states/alternative_b/rep_00.rng.json,693,7973c8df05b969fc6a17ff12cf97847cad2a50ee21c26c5257d5cd32444b4e4f
results/phase5_causal_specificity/states/alternative_b/rep_01.npz,28950,b6db03036fc89b1e08006a1faf302d69aff420d344a7d408dce19c9aa5246077
results/phase5_causal_specificity/states/alternative_b/rep_01.rng.json,692,2a491474e03aa601dbe47335bd6683a21e2468d81e298089bce74e38829f6c80
results/phase5_causal_specificity/states/alternative_b/rep_02.npz,28996,4368133a858805a300240e3cb5529fb3a0fa21e232074f067d4b2b9b046d521e
results/phase5_causal_specificity/states/alternative_b/rep_02.rng.json,695,6376d0432144926931dfaf2608de9dbd2eb21b4bafa0491a7eb9f3b68f64e8ea
results/phase5_causal_specificity/states/alternative_b/rep_03.npz,28751,b9499d74b4bc1b2553b67de4f49fbf770bf6354f2dc1c6926457903991fbb27d
results/phase5_causal_specificity/states/alternative_b/rep_03.rng.json,693,47ec22e93cfbfaf07834df6593803771d72c4f51bb8fd98b9867450557686355
results/phase5_causal_specificity/states/alternative_b/rep_04.npz,28234,9258db6a7265404fab0712a224090c6652078ea48cb1395f52caf37608c38cf6
results/phase5_causal_specificity/states/alternative_b/rep_04.rng.json,692,b87d019f499df5f7a2f9abcb7c4070904676f2a73c1db61cc6441390569951f5
results/phase5_causal_specificity/states/alternative_b/rep_05.npz,28203,faa72400c06d6ff8df892b1deb785fd14df379877ca17fc72b6fcd3cfaffab9b
results/phase5_causal_specificity/states/alternative_b/rep_05.rng.json,693,d9188b4dd4d18f114335519a471672f2f595c6fe78996b15bf25bb44ba20eef4
results/phase5_causal_specificity/states/alternative_b/rep_06.npz,28831,77e14c9496086d46a6b103ec486a56328c10d654d7123251c0d61142cc3fb222
results/phase5_causal_specificity/states/alternative_b/rep_06.rng.json,694,3a7c34bc953c7bc28416ee54fbc8a6e541ce2528ab76f8a23ac27978344a4139
results/phase5_causal_specificity/states/alternative_b/rep_07.npz,28769,d2d32396e7f0dc3a85de0e7b93489966fc277c35015e8043622bc0b69a59cf89
results/phase5_causal_specificity/states/alternative_b/rep_07.rng.json,694,7020d2d03b6b77db2c9dad7b264e01c6e88ec70342148af11b2ea54d0a312fc1
results/phase5_causal_specificity/states/alternative_b/rep_08.npz,28198,18dc1fc51adea9a4e1b1c7ea265f3b67fd8d3c68040db4d260f6d368891e7150
results/phase5_causal_specificity/states/alternative_b/rep_08.rng.json,692,39b8b955d21bfc7e4c71d9f0e96d720543d22f2a38e92e99c002465ab9b303c6
results/phase5_causal_specificity/states/alternative_b/rep_09.npz,28554,bb293d81a8d3dcdc7e575ec122f0d566e575e6f59e0f436ae9e950acce1153e7
results/phase5_causal_specificity/states/alternative_b/rep_09.rng.json,694,59c71e662eeaa0079a6645851fb3381d4d1c3cb26263dcc1fa95eb07b93f7994
results/phase5_causal_specificity/states/alternative_b/rep_10.npz,28648,bb9d756d73df3159dbad701db16ea248b78f45d39023d9a2694bf33645ba2a1e
results/phase5_causal_specificity/states/alternative_b/rep_10.rng.json,692,1f59331c77d9b602f97643733f8cf1214f2de2ba3293c484927d51beaf41184c
results/phase5_causal_specificity/states/alternative_b/rep_11.npz,28523,b83bbf2fac98f056b731bd289fc6d8ebbc21ca5e0c317f29031a962214b8d710
results/phase5_causal_specificity/states/alternative_b/rep_11.rng.json,692,e1272e4ff12def7f42a79627653aa9a74f9801c8ebebce877f8fbdeec3795383
results/phase5_causal_specificity/states/alternative_b/rep_12.npz,28165,9edb8a348820d4fdaf54d65a5f3ff4243aa09e9c840d57575cb1dbdbb04b343a
results/phase5_causal_specificity/states/alternative_b/rep_12.rng.json,691,3a687a21b783369f97195a8bb8496f58a6cf1bdaba5a0c4f72decfda84638ddc
results/phase5_causal_specificity/states/alternative_b/rep_13.npz,29709,647ddad4799e4add98ed46ebd407d770b4680ffccdddb0a45b1830bd833e9730
results/phase5_causal_specificity/states/alternative_b/rep_13.rng.json,693,96ec4f9ecba90da4038ced80a99b307b03700c06eee0236c7be4833821f2a0bb
results/phase5_causal_specificity/states/alternative_b/rep_14.npz,28089,1a3496614bbe4824a81541c11af9b94bd0748af2d2b8bc4c565854b33ae30039
results/phase5_causal_specificity/states/alternative_b/rep_14.rng.json,695,f101bffab2b08b87bf6e86120097470bf9b8d182d458735b29f6cfa0557fe36e
results/phase5_causal_specificity/states/alternative_b/rep_15.npz,29108,b9f8feee108118222273c0923e359eeb5272b8a3ba3eb9a714ae37eb92f79a6b
results/phase5_causal_specificity/states/alternative_b/rep_15.rng.json,693,11bda7518044c88a5adc956fc02c6632f1d981320566b9356476ae4c505ba762
results/phase5_causal_specificity/states/alternative_b/rep_16.npz,27631,49c04be3399c4bbf1685c53183af63b55c5eac5c8262958ffdc67db516e0796d
results/phase5_causal_specificity/states/alternative_b/rep_16.rng.json,693,df4a6853846434a4c2129c74ff7d63f00b531850adc10417c95e894c85b5a1f6
results/phase5_causal_specificity/states/alternative_b/rep_17.npz,27920,a6889548c84ff7182cf60972cd5d3077b0c8a5666adb809bb4dba454d88a432a
results/phase5_causal_specificity/states/alternative_b/rep_17.rng.json,691,08bb75115da1fa7376664a5e9b888815c001733ac80514085609905519fba746
results/phase5_causal_specificity/states/alternative_b/rep_18.npz,28104,6561739ca1d513d94af8eb66a2e93fc2ce1eac7a4fd5bda1932ee2a38cbdd80c
results/phase5_causal_specificity/states/alternative_b/rep_18.rng.json,693,59d4c3d75d42ebabbbdc7d8c71e98720c4561485f75788f8f2672ed72e54b70a
results/phase5_causal_specificity/states/alternative_b/rep_19.npz,28163,7b5cdeb6f5fb46cf4cb932d786bcb4601643a510aeff494566ca6b2d3f288245
results/phase5_causal_specificity/states/alternative_b/rep_19.rng.json,693,08a3dfc8b72efde083ecb42145eeef0d7f9131db6d1b6f1dfb8172f565b6195a
results/phase5_causal_specificity/states/selection_neutral/rep_00.npz,28105,70be0d0ba3e615303dc456e6de28e7b34497c6c653caf8a4c82859d5fa3e25af
results/phase5_causal_specificity/states/selection_neutral/rep_00.rng.json,693,7973c8df05b969fc6a17ff12cf97847cad2a50ee21c26c5257d5cd32444b4e4f
results/phase5_causal_specificity/states/selection_neutral/rep_01.npz,28009,55fc0498941a051ff9b17bdb3e9a4d559dda1ba0cab8aa3b66cc335504d534ec
results/phase5_causal_specificity/states/selection_neutral/rep_01.rng.json,692,2a491474e03aa601dbe47335bd6683a21e2468d81e298089bce74e38829f6c80
results/phase5_causal_specificity/states/selection_neutral/rep_02.npz,28246,f8409daa80d6d89066f262b504dd480fd0182c16c90f622e07b39d5bb3986b6b
results/phase5_causal_specificity/states/selection_neutral/rep_02.rng.json,695,6376d0432144926931dfaf2608de9dbd2eb21b4bafa0491a7eb9f3b68f64e8ea
results/phase5_causal_specificity/states/selection_neutral/rep_03.npz,29126,7487c28dd99c405c9da071abaafa9fd3825c33a44a95350e61d2675e31f61799
results/phase5_causal_specificity/states/selection_neutral/rep_03.rng.json,693,47ec22e93cfbfaf07834df6593803771d72c4f51bb8fd98b9867450557686355
results/phase5_causal_specificity/states/selection_neutral/rep_04.npz,27611,a9d4abd13d38ea7111a96a2bc9b029b00983eef6b0bd73570bcb269546eed5a0
results/phase5_causal_specificity/states/selection_neutral/rep_04.rng.json,692,b87d019f499df5f7a2f9abcb7c4070904676f2a73c1db61cc6441390569951f5
